Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1   ,Fy_L1   ,Fz_L1   ,Mx_L1   ,My_L1   ,Mz_L1   ,Fx_Real,Fy_Real,Fx_Brush,Fy_Brush
11.6,0,-5.360000134,0,1.92E-06,1748.60083,4000,-5.143650532,-5.316739082,-5.268391609,0.00000362,3273.210449,0.010231,-7411.6
11.625,0,-5.349999905,0,1.92E-06,1747.873047,4000,-5.141509056,-5.31675005,-5.307985783,0.00000363,3271.239014,0.010212,-7392.4
11.65,0,-5.340000153,0,1.92E-06,1747.145142,4000,-5.13936758,-5.31676054,-5.347580433,0.00000363,3269.267578,0.010193,-7372.7
11.675,0,-5.329999924,0,1.93E-06,1746.417358,4000,-5.137226105,-5.316771507,-5.387174606,0.00000364,3267.296143,0.010174,-7352.6
11.7,0,-5.340000172,0,1.93E-06,1745.689575,4000,-5.135084629,-5.316781998,-5.426769257,0.00000364,3265.324707,0.010155,-7332.1
11.725,0,-5.309999943,0,1.93E-06,1744.961792,4000,-5.13294363,-5.316792965,-5.46636343,0.00000365,3263.353516,0.010136,-7311.1
11.75,0,-5.300000191,0,1.93E-06,1744.234009,4000,-5.130802155,-5.316803455,-5.50595808,0.00000365,3261.38208,0.010117,-7289.6
11.775,0,-5.289999962,0,1.94E-06,1743.506226,4000,-5.128660679,-5.316813946,-5.545552254,0.00000366,3259.410645,0.010098,-7267.6
11.8,0,-5.28000021,0,1.94E-06,1742.778442,4000,-5.126519203,-5.316824913,-5.585146904,0.00000366,3257.439209,0.010079,-7245
11.825,0,-5.269999981,0,1.94E-06,1742.050659,4000,-5.124377728,-5.316835403,-5.624741077,0.00000367,3255.467773,0.01006,-7221.8
11.85,0,-5.260000229,0,1.95E-06,1741.322754,4000,-5.122236252,-5.316845894,-5.664335728,0.00000367,3253.496338,0.010041,-7198.1
11.875,0,-5.25,0,1.95E-06,1740.594971,4000,-5.120094776,-5.316856384,-5.703929901,0.00000368,3251.524902,0.010022,-7173.7
11.9,0,-5.239999771,0,1.95E-06,1739.867188,4000,-5.117953777,-5.316866875,-5.743524551,0.00000368,3249.553711,0.010003,-7148.7
11.925,0,-5.230000019,0,1.96E-06,1739.139404,4000,-5.115812302,-5.316877365,-5.783118725,0.00000369,3247.582275,0.009984,-7122.9
11.95,0,-5.21999979,0,1.96E-06,1738.411621,4000,-5.113670826,-5.316887856,-5.822713375,0.00000369,3245.61084,0.009965,-7096.4
11.975,0,-5.210000038,0,1.96E-06,1737.683838,4000,-5.11152935,-5.316898346,-5.862307549,0.0000037,3243.639404,0.009946,-7069
12,0,-5.199999809,0,1.96E-06,1736.956055,4000,-5.109387875,-5.316908836,-5.901902199,0.0000037,3241.667969,0.009927,-7040.9
12.025,0,-5.190000057,0,1.97E-06,1736.228149,4000,-5.107246399,-5.316919327,-5.941496372,0.00000371,3239.696533,0.009908,-7011.9
12.05,0,-5.179999828,0,1.97E-06,1735.500366,4000,-5.1051054,-5.316929817,-5.981091022,0.00000371,3237.725098,0.009889,-6981.9
12.075,0,-5.170000076,0,1.97E-06,1734.772583,4000,-5.102963924,-5.316940308,-6.020685196,0.00000372,3235.753906,0.00987,-6950.9
12.1,0,-5.159999847,0,1.98E-06,1734.0448,4000,-5.100822449,-5.316950798,-6.060279369,0.00000372,3233.782471,0.009851,-6918.9
12.125,0,-5.150000095,0,1.98E-06,1733.317017,4000,-5.098680973,-5.316960812,-6.09987402,0.00000373,3231.811035,0.009832,-6885.8
12.15,0,-5.139999866,0,1.98E-06,1732.589233,4000,-5.096539497,-5.316971302,-6.139468193,0.00000373,3229.8396,0.009813,-6851.5
12.175,0,-5.130000114,0,1.99E-06,1731.86145,4000,-5.094398022,-5.316981792,-6.179062843,0.00000374,3227.868164,0.009794,-6815.9
12.2,0,-5.119999886,0,1.99E-06,1731.133545,4000,-5.092257023,-5.316991806,-6.218657017,0.00000374,3225.896729,0.009775,-6779
12.225,0,-5.110000134,0,1.99E-06,1730.405762,4000,-5.090115547,-5.317002296,-6.258251667,0.00000375,3223.925293,0.009756,-6740.7
12.25,0,-5.099999905,0,2.00E-06,1729.677979,4000,-5.087974072,-5.31701231,-6.29784584,0.00000375,3221.954102,0.009737,-6700.9
12.275,0,-5.090000153,0,2.00E-06,1728.950195,4000,-5.085832596,-5.3170228,-6.337440491,0.00000376,3219.982666,0.009718,-6659.4
12.3,0,-5.079999924,0,2.00E-06,1728.222412,4000,-5.08369112,-5.317032814,-6.377034664,0.00000376,3218.01123,0.009699,-6616.3
12.325,0,-5.070000172,0,2.01E-06,1727.494629,4000,-5.081549644,-5.317043304,-6.416629314,0.00000377,3216.039795,0.00968,-6571.3
12.35,0,-5.059999943,0,2.01E-06,1726.766846,4000,-5.079408169,-5.317053318,-6.456223488,0.00000377,3214.068359,0.009661,-6524.3
12.375,0,-5.050000191,0,2.01E-06,1726.03894,4000,-5.07726717,-5.317063332,-6.495818138,0.00000378,3212.096924,0.009642,-6475.2
12.4,0,-5.039999962,0,2.02E-06,1725.311157,4000,-5.075125694,-5.317073345,-6.535412312,0.00000378,3210.125488,0.009623,-6423.9
12.425,0,-5.03000021,0,2.02E-06,1724.583374,4000,-5.072984219,-5.317083836,-6.575006962,0.00000379,3208.154297,0.009604,-6370.2
12.45,0,-5.019999981,0,2.02E-06,1723.855591,4000,-5.070842743,-5.317093849,-6.614601135,0.00000379,3206.182861,0.009585,-6313.8
12.475,0,-5.010000229,0,2.03E-06,1723.127808,4000,-5.068701267,-5.317103863,-6.654195786,0.0000038,3204.211426,0.009566,-6254.6
12.5,0,-5,0,2.03E-06,1722.400024,4000,-5.066559792,-5.317113876,-6.693789959,0.0000038,3202.23999,0.009547,-6192.4
12.525,0,-4.989999771,0,2.03E-06,1721.362061,4000,-5.063506126,-5.31712389,-6.736413002,0.00000381,3199.584473,0.009528,-6126.9
12.55,0,-4.980000019,0,2.03E-06,1720.323975,4000,-5.060451984,-5.317133904,-6.779035568,0.00000381,3196.928711,0.009509,-6057.9
12.575,0,-4.96999979,0,2.04E-06,1719.286011,4000,-5.057397842,-5.317143917,-6.821658611,0.00000382,3194.273193,0.00949,-5985.1
12.6,0,-4.960000038,0,2.04E-06,1718.248047,4000,-5.054344177,-5.317153931,-6.864281178,0.00000382,3191.617676,0.009471,-5908.1
12.625,0,-4.949999809,0,2.04E-06,1717.209961,4000,-5.051290035,-5.317163944,-6.906904221,0.00000383,3188.961914,0.009452,-5826.6
12.65,0,-4.940000057,0,2.05E-06,1716.171997,4000,-5.048235893,-5.317173958,-6.949526787,0.00000383,3186.306396,0.009433,-5740.1
12.675,0,-4.929999828,0,2.05E-06,1715.134033,4000,-5.045182228,-5.317183971,-6.99214983,0.00000384,3183.650879,0.009414,-5648.3
12.7,0,-4.940000076,0,2.05E-06,1714.095947,4000,-5.042128086,-5.317193508,-7.034772396,0.00000384,3180.995117,0.009395,-5550.5
12.725,0,-4.909999847,0,2.06E-06,1713.057983,4000,-5.039073944,-5.317203522,-7.077394962,0.00000385,3178.3396,0.009376,-5446.4
12.75,0,-4.900000095,0,2.06E-06,1712.02002,4000,-5.036019802,-5.317213535,-7.120018005,0.00000385,3175.684082,0.009357,-5335.1
12.775,0,-4.889999866,0,2.06E-06,1710.982056,4000,-5.032966137,-5.317223072,-7.162640572,0.00000386,3173.02832,0.009338,-5216.1
12.8,0,-4.880000114,0,2.07E-06,1709.94397,4000,-5.029911995,-5.317233086,-7.205263615,0.00000386,3170.372803,0.009319,-5088.5
12.825,0,-4.869999886,0,2.07E-06,1708.906006,4000,-5.026857853,-5.317242622,-7.247886181,0.00000387,3167.717285,0.0093,-4951.3
12.85,0,-4.860000134,0,2.07E-06,1707.868042,4000,-5.023804188,-5.317252636,-7.290509224,0.00000387,3165.061523,0.009281,-4803.7
12.875,0,-4.849999905,0,2.08E-06,1706.829956,4000,-5.020750046,-5.317262173,-7.33313179,0.00000388,3162.406006,0.009262,-4644.3
12.9,0,-4.840000153,0,2.08E-06,1705.791992,4000,-5.017695904,-5.317272186,-7.375754833,0.00000388,3159.750488,0.009243,-4471.9
12.925,0,-4.829999924,0,2.08E-06,1704.754028,4000,-5.014641762,-5.317281723,-7.418377399,0.00000389,3157.094727,0.009224,-4285
12.95,0,-4.840000172,0,2.09E-06,1703.715942,4000,-5.011588097,-5.317291737,-7.461000443,0.00000389,3154.439209,0.009205,-4081.7
12.975,0,-4.809999943,0,2.09E-06,1702.677979,4000,-5.008533955,-5.317301273,-7.503623009,0.0000039,3151.783691,0.009186,-3860.1
13,0,-4.800000191,0,2.09E-06,1701.640015,4000,-5.005479813,-5.31731081,-7.546246052,0.00000391,3149.12793,0.009167,-3617.9
13.025,0,-4.789999962,0,2.10E-06,1700.602051,4000,-5.002426147,-5.317320347,-7.588868618,0.00000391,3146.472412,0.009148,-3352.5
13.05,0,-4.78000021,0,2.10E-06,1699.563965,4000,-4.999372005,-5.317329884,-7.631491661,0.00000392,3143.816895,0.009129,-3060.8
13.075,0,-4.769999981,0,2.10E-06,1698.526001,4000,-4.996317863,-5.317339897,-7.674114227,0.00000392,3141.161133,0.00911,-2739.2
13.1,0,-4.760000229,0,2.11E-06,1697.488037,4000,-4.993264198,-5.317349434,-7.71673727,0.00000393,3138.505615,0.009091,-2383.8
13.125,0,-4.75,0,2.11E-06,1696.449951,4000,-4.990210056,-5.317358971,-7.759359837,0.00000393,3135.850098,0.009072,-1990
13.15,0,-4.739999771,0,2.11E-06,1695.411987,4000,-4.987155914,-5.317368507,-7.80198288,0.00000394,3133.194336,0.009053,-1552.3
13.175,0,-4.730000019,0,2.12E-06,1694.374023,4000,-4.984101772,-5.317378044,-7.844605446,0.00000394,3130.538818,0.009034,-1064.8
13.2,0,-4.71999979,0,2.12E-06,1693.33606,4000,-4.981048107,-5.317387581,-7.887228489,0.00000395,3127.883301,0.009015,-520.8
13.225,0,-4.710000038,0,2.12E-06,1692.297974,4000,-4.977993965,-5.317396641,-7.929851055,0.00000395,3125.227539,0.008996,3211.8
13.25,0,-4.699999809,0,2.13E-06,1691.26001,4000,-4.974939823,-5.317406178,-7.972474098,0.00000396,3122.572021,0.008977,3788.2
13.275,0,-4.690000057,0,2.13E-06,1690.222046,4000,-4.971886158,-5.317415714,-8.015096664,0.00000396,3119.916504,0.008958,4304.3
13.3,0,-4.679999828,0,2.13E-06,1689.18396,4000,-4.968832016,-5.317425251,-8.057719231,0.00000397,3117.260742,0.008939,4767.2
13.325,0,-4.670000076,0,2.14E-06,1688.145996,4000,-4.965777874,-5.317434311,-8.100342751,0.00000397,3114.605225,0.00892,5183.3
13.35,0,-4.659999847,0,2.14E-06,1687.108032,4000,-4.962724209,-5.317443848,-8.142965317,0.00000398,3111.949707,0.008901,5558.1
13.375,0,-4.650000095,0,2.14E-06,1686.069946,4000,-4.959670067,-5.317453384,-8.185587883,0.00000399,3109.293945,0.008882,5896.8
13.4,0,-4.639999866,0,2.15E-06,1685.031982,4000,-4.956615925,-5.317462444,-8.228210449,0.00000399,3106.638428,0.008863,6203.6
13.425,0,-4.630000114,0,2.15E-06,1683.994019,4000,-4.953561783,-5.317471981,-8.270833969,0.000004,3103.98291,0.008844,6482.4
13.45,0,-4.619999886,0,2.15E-06,1682.956055,4000,-4.950508118,-5.317481041,-8.313456535,0.000004,3101.327148,0.008825,6736.4
13.475,0,-4.610000134,0,2.16E-06,1681.917969,4000,-4.947453976,-5.317490578,-8.356079102,0.00000401,3098.671631,0.008806,6968.4
13.5,0,-4.599999905,0,2.16E-06,1680.880005,4000,-4.944399834,-5.317499638,-8.398701668,0.00000401,3096.016113,0.008787,7181
13.525,0,-4.590000153,0,2.16E-06,1679.842041,4000,-4.941346169,-5.317509174,-8.441325188,0.00000402,3093.360352,0.008768,7376.2
13.55,0,-4.579999924,0,2.17E-06,1678.803955,4000,-4.938292027,-5.317518234,-8.483947754,0.00000403,3090.704834,0.008749,7556
13.575,0,-4.570000172,0,2.17E-06,1677.765991,4000,-4.935237885,-5.317527294,-8.52657032,0.00000403,3088.049316,0.00873,7722
13.6,0,-4.559999943,0,2.17E-06,1676.728027,4000,-4.932184219,-5.317536354,-8.569192886,0.00000404,3085.393555,0.008711,7875.6
13.625,0,-4.550000191,0,2.17E-06,1675.689941,4000,-4.929130077,-5.317545891,-8.611816406,0.00000404,3082.738037,0.008692,8018.1
13.65,0,-4.539999962,0,2.18E-06,1674.651978,4000,-4.926075935,-5.317554951,-8.654438972,0.00000405,3080.08252,0.008673,8150.6
13.675,0,-4.53000021,0,2.18E-06,1673.614014,4000,-4.923021793,-5.317564011,-8.697061539,0.00000405,3077.426758,0.008654,8274
13.7,0,-4.519999981,0,2.18E-06,1672.57605,4000,-4.919968128,-5.317573071,-8.739684105,0.00000406,3074.77124,0.008635,8389.2
13.725,0,-4.510000229,0,2.19E-06,1671.537964,4000,-4.916913986,-5.31758213,-8.782307625,0.00000407,3072.115479,0.008616,8497
13.75,0,-4.5,0,2.19E-06,1670.5,4000,-4.913859844,-5.31759119,-8.824930191,0.00000407,3069.459961,0.008597,8598
13.775,0,-4.489999771,0,2.19E-06,1668.982056,4000,-4.909394264,-5.31760025,-8.869750977,0.00000408,3065.801514,0.008578,8692.8
13.8,0,-4.480000019,0,2.20E-06,1667.463989,4000,-4.904928684,-5.31760931,-8.914572716,0.00000408,3062.142822,0.008559,8782.1
13.825,0,-4.46999979,0,2.20E-06,1665.946045,4000,-4.900463104,-5.31761837,-8.959394455,0.00000409,3058.484131,0.00854,8866.1
13.85,0,-4.460000038,0,2.20E-06,1664.427979,4000,-4.895997524,-5.317626953,-9.00421524,0.00000409,3054.825684,0.008521,8945.4
13.875,0,-4.449999809,0,2.20E-06,1662.910034,4000,-4.891531944,-5.317636013,-9.04903698,0.0000041,3051.166992,0.008502,9020.4
13.9,0,-4.440000057,0,2.21E-06,1661.391968,4000,-4.887066364,-5.317645073,-9.093858719,0.0000041,3047.508301,0.008483,9091.4
13.925,0,-4.429999828,0,2.21E-06,1659.874023,4000,-4.882600784,-5.317654133,-9.138679504,0.00000411,3043.849854,0.008464,9158.7
13.95,0,-4.440000076,0,2.21E-06,1658.355957,4000,-4.878135204,-5.317662716,-9.183501244,0.00000411,3040.191162,0.008445,9222.5
13.975,0,-4.409999847,0,2.22E-06,1656.838013,4000,-4.873669624,-5.317671776,-9.228322983,0.00000412,3036.532715,0.008426,9283.3
14,0,-4.400000095,0,2.22E-06,1655.319946,4000,-4.869204044,-5.317680836,-9.273143768,0.00000412,3032.874023,0.008407,9341.1
14.025,0,-4.389999866,0,2.22E-06,1653.802002,4000,-4.864738464,-5.317689419,-9.317965508,0.00000413,3029.215332,0.008388,9396.2
14.05,0,-4.380000114,0,2.22E-06,1652.284058,4000,-4.860272884,-5.317698479,-9.362787247,0.00000413,3025.556885,0.008369,9448.7
14.075,0,-4.369999886,0,2.23E-06,1650.765991,4000,-4.855807304,-5.317707062,-9.407608032,0.00000414,3021.898193,0.00835,9499
14.1,0,-4.360000134,0,2.23E-06,1649.248047,4000,-4.851341724,-5.317715645,-9.452429771,0.00000415,3018.239502,0.008331,9547
14.125,0,-4.349999905,0,2.23E-06,1647.72998,4000,-4.846876144,-5.317724705,-9.497250557,0.00000415,3014.581055,0.008312,9593
14.15,0,-4.340000153,0,2.24E-06,1646.212036,4000,-4.842410564,-5.317733288,-9.542072296,0.00000416,3010.922363,0.008293,9637.1
14.175,0,-4.329999924,0,2.24E-06,1644.69397,4000,-4.837944984,-5.317741871,-9.586894035,0.00000416,3007.263916,0.008274,9679.4
14.2,0,-4.340000172,0,2.24E-06,1643.176025,4000,-4.833479404,-5.317750931,-9.631714821,0.00000417,3003.605225,0.008255,9720.1
14.225,0,-4.309999943,0,2.24E-06,1641.657959,4000,-4.829013824,-5.317759514,-9.67653656,0.00000417,2999.946533,0.008236,9759.2
14.25,0,-4.300000191,0,2.25E-06,1640.140015,4000,-4.824547768,-5.317768097,-9.721358299,0.00000418,2996.288086,0.008217,9796.8
14.275,0,-4.289999962,0,2.25E-06,1638.621948,4000,-4.820082188,-5.31777668,-9.766179085,0.00000419,2992.629395,0.008198,9833.1
14.3,0,-4.28000021,0,2.25E-06,1637.104004,4000,-4.815616608,-5.317785263,-9.811000824,0.00000419,2988.970703,0.008179,9868
14.325,0,-4.269999981,0,2.26E-06,1635.58606,4000,-4.811151028,-5.317793846,-9.855822563,0.0000042,2985.312256,0.00816,9901.8
14.35,0,-4.260000229,0,2.26E-06,1634.067993,4000,-4.806685448,-5.317802429,-9.900643349,0.0000042,2981.653564,0.008141,9934.3
14.375,0,-4.25,0,2.26E-06,1632.550049,4000,-4.802219868,-5.317811012,-9.945465088,0.00000421,2977.995117,0.008122,9965.8
14.4,0,-4.239999771,0,2.26E-06,1631.031982,4000,-4.797754288,-5.317819595,-9.990286827,0.00000421,2974.336426,0.008103,9996.3
14.425,0,-4.230000019,0,2.27E-06,1629.514038,4000,-4.793288708,-5.317828178,-10.03510761,0.00000422,2970.677734,0.008084,10026
14.45,0,-4.21999979,0,2.27E-06,1627.995972,4000,-4.788823128,-5.317836761,-10.07992935,0.00000423,2967.019287,0.008065,10054
14.475,0,-4.210000038,0,2.27E-06,1626.478027,4000,-4.784357548,-5.317844868,-10.12475014,0.00000423,2963.360596,0.008046,10082
14.5,0,-4.199999809,0,2.28E-06,1624.959961,4000,-4.779891968,-5.317853451,-10.16957188,0.00000424,2959.701904,0.008027,10109
14.525,0,-4.190000057,0,2.28E-06,1623.442017,4000,-4.775426388,-5.317862034,-10.21439362,0.00000424,2956.043457,0.008008,10135
14.55,0,-4.179999828,0,2.28E-06,1621.92395,4000,-4.770960808,-5.31787014,-10.2592144,0.00000425,2952.384766,0.007989,10161
14.575,0,-4.170000076,0,2.29E-06,1620.406006,4000,-4.766495228,-5.317878723,-10.30403614,0.00000426,2948.726318,0.00797,10185
14.6,0,-4.159999847,0,2.29E-06,1618.887939,4000,-4.762029648,-5.317886829,-10.34885788,0.00000426,2945.067627,0.007951,10210
14.625,0,-4.150000095,0,2.29E-06,1617.369995,4000,-4.757564068,-5.317895412,-10.39367867,0.00000427,2941.408936,0.007932,10233
14.65,0,-4.139999866,0,2.30E-06,1615.852051,4000,-4.753098488,-5.317903519,-10.4385004,0.00000427,2937.750488,0.0079129,10256
14.675,0,-4.130000114,0,2.30E-06,1614.333984,4000,-4.748632908,-5.317912102,-10.48332214,0.00000428,2934.091797,0.0078939,10278
14.7,0,-4.119999886,0,2.30E-06,1612.81604,4000,-4.744167328,-5.317920208,-10.52814293,0.00000429,2930.433105,0.0078749,10300
14.725,0,-4.110000134,0,2.30E-06,1611.297974,4000,-4.739701748,-5.317928791,-10.57296467,0.00000429,2926.774658,0.0078559,10321
14.75,0,-4.099999905,0,2.31E-06,1609.780029,4000,-4.735236168,-5.317936897,-10.61778641,0.0000043,2923.115967,0.0078369,10342
14.775,0,-4.090000153,0,2.31E-06,1608.261963,4000,-4.730770588,-5.317945004,-10.66260719,0.0000043,2919.45752,0.0078179,10362
14.8,0,-4.079999924,0,2.31E-06,1606.744019,4000,-4.726305008,-5.31795311,-10.70742893,0.00000431,2915.798828,0.0077989,10382
14.825,0,-4.070000172,0,2.32E-06,1605.225952,4000,-4.721839428,-5.317961693,-10.75224972,0.00000432,2912.140137,0.0077799,10402
14.85,0,-4.059999943,0,2.32E-06,1603.708008,4000,-4.717373371,-5.317969799,-10.79707146,0.00000432,2908.481689,0.0077609,10421
14.875,0,-4.050000191,0,2.32E-06,1602.189941,4000,-4.712907791,-5.317977905,-10.8418932,0.00000433,2904.822998,0.0077419,10439
14.9,0,-4.039999962,0,2.33E-06,1600.671997,4000,-4.708442211,-5.317986012,-10.88671398,0.00000434,2901.164307,0.0077229,10458
14.925,0,-4.03000021,0,2.33E-06,1599.154053,4000,-4.703976631,-5.317994118,-10.93153572,0.00000434,2897.505859,0.0077039,10476
14.95,0,-4.019999981,0,2.33E-06,1597.635986,4000,-4.699511051,-5.318002224,-10.97635746,0.00000435,2893.847168,0.0076849,10493
14.975,0,-4.010000229,0,2.34E-06,1596.118042,4000,-4.695045471,-5.31801033,-11.02117825,0.00000436,2890.188721,0.0076659,10511
15,0,-4,0,2.34E-06,1594.599976,4000,-4.690579891,-5.318018436,-11.06599998,0.00000436,2886.530029,0.0076469,10528
15.025,0,-3.99000001,0,2.34E-06,1592.570435,4000,-4.684608936,-5.318026066,-11.10519791,0.00000437,2881.935303,0.0076279,10545
15.05,0,-3.980000019,0,2.35E-06,1590.540771,4000,-4.678637505,-5.318034172,-11.14439583,0.00000437,2877.340332,0.0076089,10561
15.075,0,-3.970000029,0,2.35E-06,1588.51123,4000,-4.67266655,-5.318042278,-11.18359375,0.00000438,2872.745605,0.0075899,10578
15.1,0,-3.960000038,0,2.35E-06,1586.481567,4000,-4.666695118,-5.318050385,-11.22279167,0.00000439,2868.150879,0.0075709,10594
15.125,0,-3.950000048,0,2.35E-06,1584.452026,4000,-4.660724163,-5.318058014,-11.26198959,0.00000439,2863.555908,0.0075519,10610
15.15,0,-3.940000057,0,2.36E-06,1582.422363,4000,-4.654752731,-5.31806612,-11.30118847,0.0000044,2858.961182,0.0075329,10625
15.175,0,-3.930000067,0,2.36E-06,1580.392822,4000,-4.648781776,-5.318074226,-11.34038639,0.0000044,2854.366455,0.0075139,10641
15.2,0,-3.940000076,0,2.36E-06,1578.363159,4000,-4.642810345,-5.318081856,-11.37958431,0.00000441,2849.771484,0.0074949,10656
15.225,0,-3.910000086,0,2.37E-06,1576.333618,4000,-4.63683939,-5.318089962,-11.41878223,0.00000442,2845.176758,0.0074759,10671
15.25,0,-3.900000095,0,2.37E-06,1574.303955,4000,-4.630867958,-5.318097591,-11.45798016,0.00000442,2840.582031,0.0074569,10686
15.275,0,-3.890000105,0,2.37E-06,1572.274414,4000,-4.624897003,-5.318105698,-11.49717808,0.00000443,2835.987305,0.0074379,10701
15.3,0,-3.880000114,0,2.37E-06,1570.244751,4000,-4.618925571,-5.318113327,-11.536376,0.00000444,2831.392334,0.0074189,10715
15.325,0,-3.869999886,0,2.38E-06,1568.21521,4000,-4.612954617,-5.318120956,-11.57557392,0.00000444,2826.797607,0.0073999,10730
15.35,0,-3.859999895,0,2.38E-06,1566.185547,4000,-4.606983185,-5.318129063,-11.61477184,0.00000445,2822.202881,0.0073809,10744
15.375,0,-3.849999905,0,2.38E-06,1564.156006,4000,-4.60101223,-5.318136692,-11.65396976,0.00000445,2817.60791,0.0073619,10758
15.4,0,-3.839999914,0,2.39E-06,1562.126343,4000,-4.595040798,-5.318144321,-11.69316769,0.00000446,2813.013184,0.0073429,10772
15.425,0,-3.829999924,0,2.39E-06,1560.096802,4000,-4.589069366,-5.318151951,-11.73236561,0.00000447,2808.418457,0.0073239,10786
15.45,0,-3.819999933,0,2.39E-06,1558.067261,4000,-4.583098412,-5.31815958,-11.77156353,0.00000447,2803.823486,0.0073049,10800
15.475,0,-3.809999943,0,2.40E-06,1556.037598,4000,-4.57712698,-5.31816721,-11.81076241,0.00000448,2799.22876,0.0072859,10814
15.5,0,-3.799999952,0,2.40E-06,1554.008057,4000,-4.571156025,-5.318174839,-11.84996033,0.00000448,2794.634033,0.0072669,10828
15.525,0,-3.789999962,0,2.40E-06,1551.978394,4000,-4.565184593,-5.318182468,-11.88915825,0.00000449,2790.039307,0.0072479,10842
15.55,0,-3.779999971,0,2.41E-06,1549.948853,4000,-4.559213638,-5.318190098,-11.92835617,0.00000449,2785.444336,0.0072289,10855
15.575,0,-3.769999981,0,2.41E-06,1547.919189,4000,-4.553242207,-5.318197727,-11.96755409,0.0000045,2780.849609,0.0072099,10869
15.6,0,-3.75999999,0,2.41E-06,1545.889648,4000,-4.547271252,-5.318205357,-12.00675201,0.0000045,2776.254883,0.0071909,10882
15.625,0,-3.75,0,2.42E-06,1543.859985,4000,-4.54129982,-5.318212986,-12.04594994,0.0000045,2771.659912,0.0071719,10896
15.65,0,-3.74000001,0,2.42E-06,1541.830444,4000,-4.535328865,-5.318220615,-12.08514786,0.00000451,2767.065186,0.0071529,10909
15.675,0,-3.730000019,0,2.42E-06,1539.800781,4000,-4.529357433,-5.318228245,-12.12434578,0.00000451,2762.470459,0.0071339,10923
15.7,0,-3.740000029,0,2.42E-06,1537.77124,4000,-4.523386478,-5.318235397,-12.1635437,0.00000452,2757.875488,0.0071149,10936
15.725,0,-3.710000038,0,2.43E-06,1535.741577,4000,-4.517415047,-5.318243027,-12.20274162,0.00000452,2753.280762,0.0070959,10950
15.75,0,-3.700000048,0,2.43E-06,1533.712036,4000,-4.511444092,-5.318250656,-12.24193954,0.00000453,2748.686035,0.0070769,10963
15.775,0,-3.690000057,0,2.43E-06,1531.682373,4000,-4.50547266,-5.318257809,-12.28113842,0.00000453,2744.091309,0.0070579,10977
15.8,0,-3.680000067,0,2.44E-06,1529.652832,4000,-4.499501705,-5.318265438,-12.32033634,0.00000453,2739.496338,0.0070389,10991
15.825,0,-3.670000076,0,2.44E-06,1527.623169,4000,-4.493530273,-5.318272591,-12.35953426,0.00000454,2734.901611,0.0070199,11004
15.85,0,-3.660000086,0,2.44E-06,1525.593628,4000,-4.487559319,-5.31828022,-12.39873219,0.00000454,2730.306885,0.0070009,11018
15.875,0,-3.650000095,0,2.45E-06,1523.563965,4000,-4.481587887,-5.318287373,-12.43793011,0.00000455,2725.711914,0.0069819,11032
15.9,0,-3.640000105,0,2.45E-06,1521.534424,4000,-4.475616932,-5.318294525,-12.47712803,0.00000455,2721.117188,0.0069629,11045
15.925,0,-3.630000114,0,2.45E-06,1519.504761,4000,-4.4696455,-5.318302155,-12.51632595,0.00000456,2716.522461,0.0069439,11059
15.95,0,-3.619999886,0,2.46E-06,1517.47522,4000,-4.463674545,-5.318309307,-12.55552387,0.00000456,2711.92749,0.0069249,11073
15.975,0,-3.609999895,0,2.46E-06,1515.445557,4000,-4.457703114,-5.31831646,-12.59472179,0.00000456,2707.332764,0.0069059,11087
16,0,-3.599999905,0,2.46E-06,1513.416016,4000,-4.451732159,-5.318323612,-12.63391972,0.00000457,2702.738037,0.0068869,11101
16.025,0,-3.589999914,0,2.47E-06,1511.386353,4000,-4.445760727,-5.318331242,-12.67311764,0.00000457,2698.143311,0.0068679,11115
16.05,0,-3.579999924,0,2.47E-06,1509.356812,4000,-4.439789772,-5.318338394,-12.71231556,0.00000458,2693.54834,0.0068489,11130
16.075,0,-3.569999933,0,2.48E-06,1507.327148,4000,-4.43381834,-5.318345547,-12.75151443,0.00000458,2688.953613,0.0068299,11144
16.1,0,-3.559999943,0,2.48E-06,1505.297607,4000,-4.427847385,-5.318352699,-12.79071236,0.00000459,2684.358887,0.0068109,11159
16.125,0,-3.549999952,0,2.48E-06,1503.267944,4000,-4.421875954,-5.318359852,-12.82991028,0.00000459,2679.763916,0.0067919,11174
16.15,0,-3.539999962,0,2.49E-06,1501.238403,4000,-4.415904999,-5.318367004,-12.8691082,0.0000046,2675.169189,0.0067729,11188
16.175,0,-3.529999971,0,2.49E-06,1499.20874,4000,-4.409933567,-5.318374157,-12.90830612,0.0000046,2670.574463,0.0067538,11203
16.2,0,-3.519999981,0,2.49E-06,1497.179199,4000,-4.403962612,-5.31838131,-12.94750404,0.00000461,2665.979492,0.0067348,11219
16.225,0,-3.50999999,0,2.50E-06,1495.149658,4000,-4.39799118,-5.318387985,-12.98670197,0.00000461,2661.384766,0.0067158,11234
16.25,0,-3.5,0,2.50E-06,1493.119995,4000,-4.392020226,-5.318395138,-13.02589989,0.00000461,2656.790039,0.0066968,11250
16.275,0,-3.49000001,0,2.50E-06,1490.495239,4000,-4.384298325,-5.31840229,-13.05297375,0.00000462,2651.218506,0.0066778,11265
